StudentID,StudentName,Descr,Subject,Pat,Mtg Start,Mtg End
d853ff3,Darren Jacobs,WHAT NOW?,ETHICS,W,4:40:00 PM,5:55:00 PM
d853ff3,Darren Jacobs,MECHANICS OF SOLIDS,EGR,T,1:25:00 PM,2:40:00 PM
46316ae,Dana Love,INTERMEDIATE MECHANICS,PHYSICS,WF,10:05:00 AM,11:20:00 AM
46316ae,Dana Love,INTRO EXPERIMENTAL PHYSICS I,PHYSICS,M,3:45:00 PM,5:45:00 PM
46316ae,Dana Love,INTERMEDIATE MECHANICS,PHYSICS,T,1:30:00 PM,3:30:00 PM
46316ae,Dana Love,FINANCIAL ACCOUNTING,ECON,MWF,11:45:00 AM,1:00:00 PM
46316ae,Dana Love,FINANCIAL ACCOUNTING,ECON,TH,1:40:00 PM,2:30:00 PM
46316ae,Dana Love,MATRICES AND VECTORS,MATH,TTH,10:05:00 AM,11:20:00 AM
46316ae,Dana Love,ADV TOPICS IN DEEP LEARNING,ECE,TTH,11:45:00 AM,1:00:00 PM
46316ae,Dana Love,INTRO TO SIGNALS AND SYSTEMS,ECE,W,1:25:00 PM,4:15:00 PM
f25e329,Jeffrey Graves,INTERMEDIATE MECHANICS,PHYSICS,WF,11:45:00 AM,1:00:00 PM
f25e329,Jeffrey Graves,INTRO EXPERIMENTAL PHYSICS I,PHYSICS,T,3:45:00 PM,5:45:00 PM
f25e329,Jeffrey Graves,INTERMEDIATE MECHANICS,PHYSICS,T,6:00:00 PM,8:00:00 PM
f25e329,Jeffrey Graves,ACADEMIC WRITING,WRITING,MW,3:05:00 PM,4:20:00 PM
f25e329,Jeffrey Graves,MECHANICS OF SOLIDS,EGR,MW,8:30:00 AM,9:45:00 AM
f25e329,Jeffrey Graves,ADVANCED INTRO PROBABILITY,MATH,MWF,10:20:00 AM,11:10:00 AM
f25e329,Jeffrey Graves,ADVANCED INTRO PROBABILITY,MATH,TH,11:45:00 AM,1:00:00 PM
f25e329,Jeffrey Graves,MECHANICS OF SOLIDS,EGR,T,1:25:00 PM,2:40:00 PM
04eca94,Paula Guerrero,INTERMEDIATE MECHANICS,PHYSICS,WF,11:45:00 AM,1:00:00 PM
04eca94,Paula Guerrero,INTRO EXPERIMENTAL PHYSICS I,PHYSICS,T,3:45:00 PM,5:45:00 PM
04eca94,Paula Guerrero,INTERMEDIATE MECHANICS,PHYSICS,T,6:00:00 PM,8:00:00 PM
04eca94,Paula Guerrero,ENGINEERING INNOVATION,EGR,MF,3:05:00 PM,4:20:00 PM
04eca94,Paula Guerrero,ENGINEERING INNOVATION,EGR,W,3:05:00 PM,4:20:00 PM
04eca94,Paula Guerrero,AIDS/EMERGING DISEASES,BIOLOGY,MWF,10:05:00 AM,11:20:00 AM
04eca94,Paula Guerrero,AIDS/EMERGING DISEASES,BIOLOGY,TH,3:20:00 PM,5:50:00 PM
04eca94,Paula Guerrero,ADVANCED INTRO PROBABILITY,MATH,MWF,8:45:00 AM,9:35:00 AM
04eca94,Paula Guerrero,ADVANCED INTRO PROBABILITY,MATH,TH,1:25:00 PM,2:40:00 PM
53b97f9,Nichole Daniels,INTERMEDIATE MECHANICS,PHYSICS,WF,10:05:00 AM,11:20:00 AM
53b97f9,Nichole Daniels,INTRO EXPERIMENTAL PHYSICS I,PHYSICS,T,1:30:00 PM,3:30:00 PM
53b97f9,Nichole Daniels,INTERMEDIATE MECHANICS,PHYSICS,T,3:45:00 PM,5:45:00 PM
53b97f9,Nichole Daniels,MECHANICS OF SOLIDS,EGR,MW,8:30:00 AM,9:45:00 AM
53b97f9,Nichole Daniels,MECHANICS OF SOLIDS,EGR,T,8:30:00 AM,9:45:00 AM
53b97f9,Nichole Daniels,DATABASE SYSTEMS,COMPSCI,MW,3:05:00 PM,4:20:00 PM
53b97f9,Nichole Daniels,DATABASE SYSTEMS,COMPSCI,TH,11:45:00 AM,1:00:00 PM
53b97f9,Nichole Daniels,FINANCIAL ACCOUNTING,ECON,MWF,11:45:00 AM,1:00:00 PM
53b97f9,Nichole Daniels,FINANCIAL ACCOUNTING,ECON,F,3:20:00 PM,4:10:00 PM
53b97f9,Nichole Daniels,REAL ANALYSIS I,MATH,MW,1:40:00 PM,2:30:00 PM
53b97f9,Nichole Daniels,REAL ANALYSIS I,MATH,T,11:45:00 AM,1:00:00 PM
53b97f9,Nichole Daniels,REAL ANALYSIS I,MATH,TH,1:25:00 PM,2:40:00 PM
53b97f9,Nichole Daniels,ENGINEERING THE PLANET,CEE,,,
4d3e0cf,Andrea Williamson,INTERMEDIATE MECHANICS,PHYSICS,WF,10:05:00 AM,11:20:00 AM
4d3e0cf,Andrea Williamson,INTRO EXPERIMENTAL PHYSICS I,PHYSICS,M,3:45:00 PM,5:45:00 PM
4d3e0cf,Andrea Williamson,INTERMEDIATE MECHANICS,PHYSICS,T,3:45:00 PM,5:45:00 PM
4d3e0cf,Andrea Williamson,ACADEMIC WRITING,WRITING,TTH,1:25:00 PM,2:40:00 PM
4d3e0cf,Andrea Williamson,MECHANICS OF SOLIDS,EGR,MW,8:30:00 AM,9:45:00 AM
4d3e0cf,Andrea Williamson,MECHANICS OF SOLIDS,EGR,T,8:30:00 AM,9:45:00 AM
4d3e0cf,Andrea Williamson,TOPOLOGY,MATH,WF,3:05:00 PM,4:20:00 PM
6a47b61,Kim Neal,INTERMEDIATE MECHANICS,PHYSICS,WF,11:45:00 AM,1:00:00 PM
6a47b61,Kim Neal,INTRO EXPERIMENTAL PHYSICS I,PHYSICS,T,3:45:00 PM,5:45:00 PM
6a47b61,Kim Neal,INTERMEDIATE MECHANICS,PHYSICS,T,6:00:00 PM,8:00:00 PM
6a47b61,Kim Neal,ACADEMIC WRITING,WRITING,WF,1:25:00 PM,2:40:00 PM
6a47b61,Kim Neal,MECHANICS OF SOLIDS,EGR,MW,8:30:00 AM,9:45:00 AM
6a47b61,Kim Neal,RESEARCH PROJECTS IN EGR,EGR,,,
6a47b61,Kim Neal,WHAT NOW?,ETHICS,W,4:40:00 PM,5:55:00 PM
6a47b61,Kim Neal,MECHANICS OF SOLIDS,EGR,T,1:25:00 PM,2:40:00 PM
c6c1e2e,Brandon Parker,LEADERSHIP LABORATORY: SPRING,MILITSCI,T,1:40:00 PM,4:10:00 PM
c6c1e2e,Brandon Parker,VETERANS ORAL HISTORY PROJECT,HISTORY,TH,6:30:00 PM,9:00:00 PM
c6c1e2e,Brandon Parker,DYNAMICS,EGR,MF,11:45:00 AM,1:00:00 PM
c6c1e2e,Brandon Parker,DYNAMICS,EGR,W,3:05:00 PM,4:20:00 PM
c6c1e2e,Brandon Parker,MECHANICS OF SOLIDS,EGR,MW,8:30:00 AM,9:45:00 AM
c6c1e2e,Brandon Parker,MECHANICS OF SOLIDS,EGR,T,10:05:00 AM,11:20:00 AM
c6c1e2e,Brandon Parker,MATRICES AND VECTORS,MATH,MWF,10:20:00 AM,11:10:00 AM
52fbc5f,Heidi Stafford,INTERMEDIATE MECHANICS,PHYSICS,WF,10:05:00 AM,11:20:00 AM
52fbc5f,Heidi Stafford,INTRO EXPERIMENTAL PHYSICS I,PHYSICS,T,1:30:00 PM,3:30:00 PM
52fbc5f,Heidi Stafford,INTERMEDIATE MECHANICS,PHYSICS,T,3:45:00 PM,5:45:00 PM
52fbc5f,Heidi Stafford,ACADEMIC WRITING,WRITING,WF,11:45:00 AM,1:00:00 PM
52fbc5f,Heidi Stafford,RESEARCH PROJECTS IN EGR,EGR,,,
52fbc5f,Heidi Stafford,DATABASE SYSTEMS,COMPSCI,MW,3:05:00 PM,4:20:00 PM
52fbc5f,Heidi Stafford,DATABASE SYSTEMS,COMPSCI,TH,10:05:00 AM,11:20:00 AM
52fbc5f,Heidi Stafford,REAL ANALYSIS I,MATH,MW,1:40:00 PM,2:30:00 PM
52fbc5f,Heidi Stafford,REAL ANALYSIS I,MATH,T,11:45:00 AM,1:00:00 PM
52fbc5f,Heidi Stafford,REAL ANALYSIS I,MATH,TH,11:45:00 AM,1:00:00 PM
52fbc5f,Heidi Stafford,WHAT NOW?,ETHICS,W,4:40:00 PM,5:55:00 PM
52fbc5f,Heidi Stafford,HOUSE COURSE (SP TOP),HOUSECS,M,5:15:00 PM,6:45:00 PM
67c5589,Julie Keller,INTERMEDIATE MECHANICS,PHYSICS,WF,10:05:00 AM,11:20:00 AM
67c5589,Julie Keller,INTRO EXPERIMENTAL PHYSICS I,PHYSICS,M,1:30:00 PM,3:30:00 PM
67c5589,Julie Keller,INTERMEDIATE MECHANICS,PHYSICS,W,1:30:00 PM,3:30:00 PM
67c5589,Julie Keller,MECHANICS OF SOLIDS,EGR,MW,8:30:00 AM,9:45:00 AM
67c5589,Julie Keller,MECHANICS OF SOLIDS,EGR,T,8:30:00 AM,9:45:00 AM
67c5589,Julie Keller,ENGR DESIGN & COMMUNICATION,EGR,T,10:05:00 AM,12:45:00 PM
67c5589,Julie Keller,ENGR DESIGN & COMMUNICATION,EGR,TH,10:05:00 AM,12:45:00 PM
67c5589,Julie Keller,REAL ANALYSIS I,MATH,MW,4:55:00 PM,5:45:00 PM
67c5589,Julie Keller,REAL ANALYSIS I,MATH,T,3:05:00 PM,4:20:00 PM
67c5589,Julie Keller,REAL ANALYSIS I,MATH,TH,1:25:00 PM,2:40:00 PM
502f242,Ralph Hernandez,INTERMEDIATE MECHANICS,PHYSICS,WF,11:45:00 AM,1:00:00 PM
502f242,Ralph Hernandez,INTRO EXPERIMENTAL PHYSICS I,PHYSICS,M,3:45:00 PM,5:45:00 PM
502f242,Ralph Hernandez,INTERMEDIATE MECHANICS,PHYSICS,T,1:30:00 PM,3:30:00 PM
502f242,Ralph Hernandez,ENGINEERING INNOVATION,EGR,MF,1:25:00 PM,2:40:00 PM
502f242,Ralph Hernandez,ENGINEERING INNOVATION,EGR,W,1:25:00 PM,2:40:00 PM
502f242,Ralph Hernandez,MATRICES AND VECTORS,MATH,TTH,10:05:00 AM,11:20:00 AM
502f242,Ralph Hernandez,PRACTICAL METHODS IN CE,CEE,MWF,10:20:00 AM,11:10:00 AM
502f242,Ralph Hernandez,PRACTICAL METHODS IN CE,CEE,W,8:30:00 AM,9:45:00 AM
8fb1063,Tracy Rasmussen,ART OF THE INTERVIEW,DOCST,T,10:05:00 AM,12:35:00 PM
8fb1063,Tracy Rasmussen,ACADEMIC WRITING,WRITING,WF,11:45:00 AM,1:00:00 PM
8fb1063,Tracy Rasmussen,RESEARCH PROJECTS IN EGR,EGR,,,
8fb1063,Tracy Rasmussen,MATRICES AND VECTORS,MATH,MWF,10:20:00 AM,11:10:00 AM
8fb1063,Tracy Rasmussen,ADV TOPICS IN DEEP LEARNING,ECE,MW,3:05:00 PM,4:20:00 PM
8fb1063,Tracy Rasmussen,FUND OF ELEC AND COMP ENGR,ECE,TTH,1:25:00 PM,2:40:00 PM
8fb1063,Tracy Rasmussen,FUND OF ELEC AND COMP ENGR,ECE,F,1:25:00 PM,2:40:00 PM
8fb1063,Tracy Rasmussen,INTRO TO SIGNALS AND SYSTEMS,ECE,TH,8:30:00 AM,11:20:00 AM
37533b9,Alexis Henderson,INTERMEDIATE MECHANICS,PHYSICS,WF,11:45:00 AM,1:00:00 PM
37533b9,Alexis Henderson,INTRO EXPERIMENTAL PHYSICS I,PHYSICS,T,1:30:00 PM,3:30:00 PM
37533b9,Alexis Henderson,INTERMEDIATE MECHANICS,PHYSICS,W,3:45:00 PM,5:45:00 PM
37533b9,Alexis Henderson,ACADEMIC WRITING,WRITING,TTH,10:05:00 AM,11:20:00 AM
37533b9,Alexis Henderson,RESEARCH PROJECTS IN EGR,EGR,,,
37533b9,Alexis Henderson,AIDS/EMERGING DISEASES,BIOLOGY,MWF,10:05:00 AM,11:20:00 AM
37533b9,Alexis Henderson,AIDS/EMERGING DISEASES,BIOLOGY,M,12:00:00 PM,2:30:00 PM
37533b9,Alexis Henderson,ADVANCED INTRO PROBABILITY,MATH,MWF,8:45:00 AM,9:35:00 AM
37533b9,Alexis Henderson,ADVANCED INTRO PROBABILITY,MATH,TH,1:25:00 PM,2:40:00 PM
37533b9,Alexis Henderson,WHAT NOW?,ETHICS,TH,4:40:00 PM,5:55:00 PM
0b4b833,Roberto Harris,MECHANICS OF SOLIDS,EGR,MW,8:30:00 AM,9:45:00 AM
0b4b833,Roberto Harris,DATABASE SYSTEMS,COMPSCI,MW,1:25:00 PM,2:40:00 PM
0b4b833,Roberto Harris,DATABASE SYSTEMS,COMPSCI,TH,11:45:00 AM,1:00:00 PM
0b4b833,Roberto Harris,FINANCIAL ACCOUNTING,ECON,MWF,11:45:00 AM,1:00:00 PM
0b4b833,Roberto Harris,FINANCIAL ACCOUNTING,ECON,T,12:00:00 PM,12:50:00 PM
0b4b833,Roberto Harris,MATRICES AND VECTORS,MATH,TTH,10:05:00 AM,11:20:00 AM
0b4b833,Roberto Harris,MECHANICS OF SOLIDS,EGR,T,1:25:00 PM,2:40:00 PM
5fe5193,Daniel Miller,INTERMEDIATE MECHANICS,PHYSICS,WF,10:05:00 AM,11:20:00 AM
5fe5193,Daniel Miller,INTRO EXPERIMENTAL PHYSICS I,PHYSICS,M,3:45:00 PM,5:45:00 PM
5fe5193,Daniel Miller,INTERMEDIATE MECHANICS,PHYSICS,T,6:00:00 PM,8:00:00 PM
5fe5193,Daniel Miller,ACADEMIC WRITING,WRITING,WF,3:05:00 PM,4:20:00 PM
5fe5193,Daniel Miller,MATRICES AND VECTORS,MATH,WF,8:30:00 AM,9:45:00 AM
5fe5193,Daniel Miller,INTRO TO SIGNALS AND SYSTEMS,ECE,TH,10:05:00 AM,12:55:00 PM
5fe5193,Daniel Miller,ADV TOPICS IN DEEP LEARNING,ECE,MW,11:45:00 AM,1:00:00 PM
1ef6826,Brendan Dodson,ENGR DESIGN & COMMUNICATION,EGR,T,10:05:00 AM,12:45:00 PM
1ef6826,Brendan Dodson,ENGR DESIGN & COMMUNICATION,EGR,TH,10:05:00 AM,12:45:00 PM
1ef6826,Brendan Dodson,DISCRETE MATH FOR COMPSCI,COMPSCI,TTH,3:05:00 PM,4:20:00 PM
1ef6826,Brendan Dodson,DISCRETE MATH FOR COMPSCI,COMPSCI,F,1:25:00 PM,2:40:00 PM
1ef6826,Brendan Dodson,DATA STRUCTURES AND ALGORITHMS,COMPSCI,T,4:40:00 PM,5:55:00 PM
1ef6826,Brendan Dodson,CLIMATE CHANGE,POLSCI,MW,1:25:00 PM,2:40:00 PM
1ef6826,Brendan Dodson,ADV TOPICS IN DEEP LEARNING,ECE,MW,3:05:00 PM,4:20:00 PM
1ef6826,Brendan Dodson,INTRO TO SIGNALS AND SYSTEMS,ECE,F,10:05:00 AM,12:55:00 PM
b4ca88c,Brandy Bell,INTERMEDIATE MECHANICS,PHYSICS,WF,11:45:00 AM,1:00:00 PM
b4ca88c,Brandy Bell,INTRO EXPERIMENTAL PHYSICS I,PHYSICS,T,6:00:00 PM,8:00:00 PM
b4ca88c,Brandy Bell,INTERMEDIATE MECHANICS,PHYSICS,T,1:30:00 PM,3:30:00 PM
b4ca88c,Brandy Bell,ACADEMIC WRITING,WRITING,WF,8:30:00 AM,9:45:00 AM
b4ca88c,Brandy Bell,DATA STRUCTURES AND ALGORITHMS,COMPSCI,T,4:40:00 PM,5:55:00 PM
b4ca88c,Brandy Bell,ADVANCED INTRO PROBABILITY,MATH,MWF,10:20:00 AM,11:10:00 AM
b4ca88c,Brandy Bell,ADVANCED INTRO PROBABILITY,MATH,TH,8:30:00 AM,9:45:00 AM
b4ca88c,Brandy Bell,ADV TOPICS IN DEEP LEARNING,ECE,MW,1:25:00 PM,2:40:00 PM
b4ca88c,Brandy Bell,INTRO TO SIGNALS AND SYSTEMS,ECE,TH,3:05:00 PM,5:55:00 PM
4b46f79,Patrick Patterson,ORGANIC CHEMISTRY II LAB,CHEM,TTH,10:05:00 AM,11:20:00 AM
4b46f79,Patrick Patterson,ORGANIC CHEMISTRY II LAB,CHEM,W,4:55:00 PM,5:45:00 PM
4b46f79,Patrick Patterson,PHYSICAL CHEMISTRY II,CHEM,T,1:25:00 PM,4:25:00 PM
4b46f79,Patrick Patterson,CLINICAL PSYCH & MENTAL HEALTH,PSY,TTH,11:45:00 AM,1:00:00 PM
4b46f79,Patrick Patterson,CLINICAL PSYCH & MENTAL HEALTH,PSY,T,4:55:00 PM,5:45:00 PM
4b46f79,Patrick Patterson,RESEARCH PROJECTS IN EGR,EGR,,,
4b46f79,Patrick Patterson,AIDS/EMERGING DISEASES,BIOLOGY,MWF,10:05:00 AM,11:20:00 AM
4b46f79,Patrick Patterson,AIDS/EMERGING DISEASES,BIOLOGY,M,3:20:00 PM,5:50:00 PM
4b46f79,Patrick Patterson,DATABASE SYSTEMS,COMPSCI,MW,1:25:00 PM,2:40:00 PM
4b46f79,Patrick Patterson,DATABASE SYSTEMS,COMPSCI,TH,1:25:00 PM,2:40:00 PM
edc3682,Alexander Graham,FIRST-YEAR GERMAN I,GERMAN,MWF,10:05:00 AM,11:20:00 AM
edc3682,Alexander Graham,INTERMEDIATE MECHANICS,PHYSICS,WF,11:45:00 AM,1:00:00 PM
edc3682,Alexander Graham,INTRO EXPERIMENTAL PHYSICS I,PHYSICS,T,3:45:00 PM,5:45:00 PM
edc3682,Alexander Graham,INTERMEDIATE MECHANICS,PHYSICS,T,1:30:00 PM,3:30:00 PM
edc3682,Alexander Graham,ACADEMIC WRITING,WRITING,MW,4:40:00 PM,5:55:00 PM
edc3682,Alexander Graham,MATRICES AND VECTORS,MATH,TTH,10:05:00 AM,11:20:00 AM
edc3682,Alexander Graham,ADV TOPICS IN DEEP LEARNING,ECE,MW,3:05:00 PM,4:20:00 PM
edc3682,Alexander Graham,INTRO TO SIGNALS AND SYSTEMS,ECE,TH,11:45:00 AM,2:35:00 PM
e4f63a9,Carmen Chang,INTERMEDIATE MECHANICS,PHYSICS,WF,11:45:00 AM,1:00:00 PM
e4f63a9,Carmen Chang,INTRO EXPERIMENTAL PHYSICS I,PHYSICS,T,3:45:00 PM,5:45:00 PM
e4f63a9,Carmen Chang,INTERMEDIATE MECHANICS,PHYSICS,T,6:00:00 PM,8:00:00 PM
e4f63a9,Carmen Chang,ACADEMIC WRITING,WRITING,MW,1:25:00 PM,2:40:00 PM
e4f63a9,Carmen Chang,AIDS/EMERGING DISEASES,BIOLOGY,MWF,10:05:00 AM,11:20:00 AM
e4f63a9,Carmen Chang,AIDS/EMERGING DISEASES,BIOLOGY,TH,3:20:00 PM,5:50:00 PM
e4f63a9,Carmen Chang,REAL ANALYSIS I,MATH,MW,3:20:00 PM,4:10:00 PM
e4f63a9,Carmen Chang,REAL ANALYSIS I,MATH,T,1:25:00 PM,2:40:00 PM
e4f63a9,Carmen Chang,REAL ANALYSIS I,MATH,TH,1:25:00 PM,2:40:00 PM
632e87e,Thomas Ellis,ACADEMIC WRITING,WRITING,TTH,10:05:00 AM,11:20:00 AM
632e87e,Thomas Ellis,ENGINEERING INNOVATION,EGR,MF,3:05:00 PM,4:20:00 PM
632e87e,Thomas Ellis,ENGINEERING INNOVATION,EGR,W,3:05:00 PM,4:20:00 PM
632e87e,Thomas Ellis,ADVANCED INTRO PROBABILITY,MATH,MWF,10:20:00 AM,11:10:00 AM
632e87e,Thomas Ellis,ADVANCED INTRO PROBABILITY,MATH,TH,8:30:00 AM,9:45:00 AM
632e87e,Thomas Ellis,EGR SUST DES & GLBL COMM: ENV,CEE,WF,11:45:00 AM,1:00:00 PM
632e87e,Thomas Ellis,WHAT NOW?,ETHICS,TH,4:40:00 PM,5:55:00 PM
632e87e,Thomas Ellis,INTRO TO POLICY ANALYSIS,PUBPOL,TTH,1:25:00 PM,2:40:00 PM
632e87e,Thomas Ellis,INTRO TO POLICY ANALYSIS,PUBPOL,W,1:40:00 PM,2:30:00 PM
632e87e,Thomas Ellis,RESEARCH INDEP STUDY IN CEE,CEE,M,11:45:00 AM,1:00:00 PM
ac6a681,Christy Curry,INTERMEDIATE MECHANICS,PHYSICS,WF,11:45:00 AM,1:00:00 PM
ac6a681,Christy Curry,INTRO EXPERIMENTAL PHYSICS I,PHYSICS,T,6:00:00 PM,8:00:00 PM
ac6a681,Christy Curry,INTERMEDIATE MECHANICS,PHYSICS,W,6:00:00 PM,8:00:00 PM
ac6a681,Christy Curry,ACADEMIC WRITING,WRITING,TTH,3:05:00 PM,4:20:00 PM
ac6a681,Christy Curry,MATRICES AND VECTORS,MATH,MWF,10:20:00 AM,11:10:00 AM
ac6a681,Christy Curry,WHAT NOW?,ETHICS,TH,4:40:00 PM,5:55:00 PM
ac6a681,Christy Curry,ADV TOPICS IN DEEP LEARNING,ECE,MW,3:05:00 PM,4:20:00 PM
ac6a681,Christy Curry,INTRO TO SIGNALS AND SYSTEMS,ECE,TH,10:05:00 AM,12:55:00 PM
32b817f,Donald Osborne,CORE CONCEPTS IN CHEMISTRY,CHEM,TTH,8:30:00 AM,9:45:00 AM
32b817f,Donald Osborne,CORE CONCEPTS IN CHEMISTRY,CHEM,M,12:00:00 PM,12:50:00 PM
32b817f,Donald Osborne,CORE CONCEPTS IN CHEMISTRY,CHEM,T,10:05:00 AM,1:05:00 PM
32b817f,Donald Osborne,INTERMEDIATE MECHANICS,PHYSICS,WF,10:05:00 AM,11:20:00 AM
32b817f,Donald Osborne,INTRO EXPERIMENTAL PHYSICS I,PHYSICS,M,1:30:00 PM,3:30:00 PM
32b817f,Donald Osborne,INTERMEDIATE MECHANICS,PHYSICS,W,1:30:00 PM,3:30:00 PM
32b817f,Donald Osborne,ADVANCED INTRO PROBABILITY,MATH,MWF,8:45:00 AM,9:35:00 AM
32b817f,Donald Osborne,ADVANCED INTRO PROBABILITY,MATH,TH,4:40:00 PM,5:55:00 PM
32b817f,Donald Osborne,FUND OF ELEC AND COMP ENGR,ECE,TTH,1:25:00 PM,2:40:00 PM
32b817f,Donald Osborne,FUND OF ELEC AND COMP ENGR,ECE,F,11:45:00 AM,1:00:00 PM
32b817f,Donald Osborne,FUND OF ELEC AND COMP ENGR,ECE,F,1:25:00 PM,2:40:00 PM
36525bc,Jared Salinas,INTERMEDIATE MECHANICS,PHYSICS,WF,11:45:00 AM,1:00:00 PM
36525bc,Jared Salinas,INTRO EXPERIMENTAL PHYSICS I,PHYSICS,M,1:30:00 PM,3:30:00 PM
36525bc,Jared Salinas,INTERMEDIATE MECHANICS,PHYSICS,T,3:45:00 PM,5:45:00 PM
36525bc,Jared Salinas,ACADEMIC WRITING,WRITING,TTH,1:25:00 PM,2:40:00 PM
36525bc,Jared Salinas,MECHANICS OF SOLIDS,EGR,MW,8:30:00 AM,9:45:00 AM
36525bc,Jared Salinas,MECHANICS OF SOLIDS,EGR,T,10:05:00 AM,11:20:00 AM
36525bc,Jared Salinas,MATRICES AND VECTORS,MATH,TTH,8:30:00 AM,9:45:00 AM
2f4b258,Jonathan Bright,INTRODUCTORY MECHANICS,PHYSICS,WF,1:25:00 PM,2:40:00 PM
2f4b258,Jonathan Bright,INTRODUCTORY MECHANICS,PHYSICS,T,1:30:00 PM,3:30:00 PM
2f4b258,Jonathan Bright,ACADEMIC WRITING,WRITING,WF,3:05:00 PM,4:20:00 PM
2f4b258,Jonathan Bright,MECHANICS OF SOLIDS,EGR,MW,8:30:00 AM,9:45:00 AM
2f4b258,Jonathan Bright,MECHANICS OF SOLIDS,EGR,T,8:30:00 AM,9:45:00 AM
2f4b258,Jonathan Bright,FDN OF ECONOMETRICS & DATA SCI,ECON,WF,10:05:00 AM,11:20:00 AM
2f4b258,Jonathan Bright,FDN OF ECONOMETRICS & DATA SCI,ECON,M,10:20:00 AM,11:10:00 AM
2f4b258,Jonathan Bright,MATRICES AND VECTORS,MATH,TTH,10:05:00 AM,11:20:00 AM
2f4b258,Jonathan Bright,WHAT NOW?,ETHICS,W,4:40:00 PM,5:55:00 PM
2f4b258,Jonathan Bright,INTRODUCTORY MECHANICS,PHYSICS,M,1:30:00 PM,3:30:00 PM
7159e67,Mark Blankenship,INTERMEDIATE MECHANICS,PHYSICS,WF,11:45:00 AM,1:00:00 PM
7159e67,Mark Blankenship,INTRO EXPERIMENTAL PHYSICS I,PHYSICS,M,6:00:00 PM,8:00:00 PM
7159e67,Mark Blankenship,INTERMEDIATE MECHANICS,PHYSICS,T,1:30:00 PM,3:30:00 PM
7159e67,Mark Blankenship,ACADEMIC WRITING,WRITING,TTH,4:40:00 PM,5:55:00 PM
7159e67,Mark Blankenship,RESEARCH PROJECTS IN EGR,EGR,,,
7159e67,Mark Blankenship,ADVANCED INTRO PROBABILITY,MATH,MWF,10:20:00 AM,11:10:00 AM
7159e67,Mark Blankenship,ADVANCED INTRO PROBABILITY,MATH,TH,11:45:00 AM,1:00:00 PM
7159e67,Mark Blankenship,ADV TOPICS IN DEEP LEARNING,ECE,MW,3:05:00 PM,4:20:00 PM
7159e67,Mark Blankenship,INTRO TO SIGNALS AND SYSTEMS,ECE,TH,1:25:00 PM,4:15:00 PM
4796b89,Natalie Mccormick,THEOR/PRAC TONAL MUS I,MUSIC,,,
4796b89,Natalie Mccormick,INTERMEDIATE MECHANICS,PHYSICS,WF,10:05:00 AM,11:20:00 AM
4796b89,Natalie Mccormick,INTRO EXPERIMENTAL PHYSICS I,PHYSICS,M,1:30:00 PM,3:30:00 PM
4796b89,Natalie Mccormick,INTERMEDIATE MECHANICS,PHYSICS,T,1:30:00 PM,3:30:00 PM
4796b89,Natalie Mccormick,ACADEMIC WRITING,WRITING,WF,11:45:00 AM,1:00:00 PM
4796b89,Natalie Mccormick,MECHANICS OF SOLIDS,EGR,MW,8:30:00 AM,9:45:00 AM
4796b89,Natalie Mccormick,MECHANICS OF SOLIDS,EGR,T,8:30:00 AM,9:45:00 AM
4796b89,Natalie Mccormick,RESEARCH PROJECTS IN EGR,EGR,,,
4796b89,Natalie Mccormick,MATRICES AND VECTORS,MATH,TTH,10:05:00 AM,11:20:00 AM
4796b89,Natalie Mccormick,WHAT NOW?,ETHICS,TH,4:40:00 PM,5:55:00 PM
37a6904,Sherry Garcia,CHAMBER MUSIC,MUSIC,TTH,7:30:00 PM,9:30:00 PM
37a6904,Sherry Garcia,SAXOPHONE,MUSIC,,,
37a6904,Sherry Garcia,DANCE COMPOSITION,DANCE,TTH,10:05:00 AM,11:20:00 AM
37a6904,Sherry Garcia,INTERMEDIATE MECHANICS,PHYSICS,WF,11:45:00 AM,1:00:00 PM
37a6904,Sherry Garcia,INTRO EXPERIMENTAL PHYSICS I,PHYSICS,M,3:45:00 PM,5:45:00 PM
37a6904,Sherry Garcia,INTERMEDIATE MECHANICS,PHYSICS,W,1:30:00 PM,3:30:00 PM
37a6904,Sherry Garcia,ACADEMIC WRITING,WRITING,TTH,11:45:00 AM,1:00:00 PM
37a6904,Sherry Garcia,MECHANICS OF SOLIDS,EGR,MW,8:30:00 AM,9:45:00 AM
37a6904,Sherry Garcia,ADVANCED INTRO PROBABILITY,MATH,MWF,10:20:00 AM,11:10:00 AM
37a6904,Sherry Garcia,ADVANCED INTRO PROBABILITY,MATH,TH,4:40:00 PM,5:55:00 PM
37a6904,Sherry Garcia,MECHANICS OF SOLIDS,EGR,T,1:25:00 PM,2:40:00 PM
a7f2d17,Christopher Tucker,INTRO EXPERIMENTAL PHYSICS I,PHYSICS,T,1:30:00 PM,3:30:00 PM
a7f2d17,Christopher Tucker,INTERMEDIATE MECHANICS,PHYSICS,T,3:45:00 PM,5:45:00 PM
a7f2d17,Christopher Tucker,ACADEMIC WRITING,WRITING,MW,4:40:00 PM,5:55:00 PM
a7f2d17,Christopher Tucker,REAL ANALYSIS I,MATH,MW,1:40:00 PM,2:30:00 PM
a7f2d17,Christopher Tucker,REAL ANALYSIS I,MATH,T,11:45:00 AM,1:00:00 PM
